campus_name,borough,year,month,weekday,route_id,Violation Type,violation_count
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M42,MOBILE BUS STOP,39
School of Labor and Urban Studies,Manhattan,2025,June,Thursday,M2,MOBILE BUS LANE,42
School of Labor and Urban Studies,Manhattan,2025,June,Thursday,M2,MOBILE BUS STOP,73
School of Labor and Urban Studies,Manhattan,2025,June,Thursday,M2,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,June,Thursday,M42,MOBILE BUS LANE,19
School of Labor and Urban Studies,Manhattan,2025,June,Thursday,M42,MOBILE BUS STOP,21
School of Labor and Urban Studies,Manhattan,2025,June,Tuesday,M2,MOBILE BUS LANE,60
School of Labor and Urban Studies,Manhattan,2025,June,Tuesday,M2,MOBILE BUS STOP,72
School of Labor and Urban Studies,Manhattan,2025,June,Tuesday,M2,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,June,Tuesday,M42,MOBILE BUS LANE,31
School of Labor and Urban Studies,Manhattan,2025,June,Tuesday,M42,MOBILE BUS STOP,18
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M2,MOBILE BUS LANE,65
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M2,MOBILE BUS STOP,48
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M2,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M42,MOBILE BUS LANE,16
School of Labor and Urban Studies,Manhattan,2025,June,Wednesday,M42,MOBILE BUS STOP,12
School of Labor and Urban Studies,Manhattan,2025,March,Friday,M2,MOBILE BUS LANE,36
School of Labor and Urban Studies,Manhattan,2025,March,Monday,M2,MOBILE BUS LANE,20
School of Labor and Urban Studies,Manhattan,2025,March,Saturday,M2,MOBILE BUS LANE,9
School of Labor and Urban Studies,Manhattan,2025,March,Sunday,M2,MOBILE BUS LANE,6
School of Labor and Urban Studies,Manhattan,2025,March,Thursday,M2,MOBILE BUS LANE,10
School of Labor and Urban Studies,Manhattan,2025,March,Tuesday,M2,MOBILE BUS LANE,19
School of Labor and Urban Studies,Manhattan,2025,March,Wednesday,M2,MOBILE BUS LANE,6
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M2,MOBILE BUS LANE,42
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M2,MOBILE BUS STOP,22
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M4,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M42,MOBILE BUS LANE,4
School of Labor and Urban Studies,Manhattan,2025,May,Friday,M42,MOBILE BUS STOP,4
School of Labor and Urban Studies,Manhattan,2025,May,Monday,M2,MOBILE BUS LANE,14
School of Labor and Urban Studies,Manhattan,2025,May,Monday,M2,MOBILE BUS STOP,4
School of Labor and Urban Studies,Manhattan,2025,May,Monday,M2,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,May,Saturday,M2,MOBILE BUS LANE,13
School of Labor and Urban Studies,Manhattan,2025,May,Saturday,M2,MOBILE BUS STOP,15
School of Labor and Urban Studies,Manhattan,2025,May,Saturday,M42,MOBILE BUS LANE,6
School of Labor and Urban Studies,Manhattan,2025,May,Saturday,M42,MOBILE BUS STOP,4
School of Labor and Urban Studies,Manhattan,2025,May,Sunday,M2,MOBILE BUS LANE,8
School of Labor and Urban Studies,Manhattan,2025,May,Sunday,M2,MOBILE BUS STOP,8
School of Labor and Urban Studies,Manhattan,2025,May,Thursday,M2,MOBILE BUS LANE,37
School of Labor and Urban Studies,Manhattan,2025,May,Thursday,M2,MOBILE BUS STOP,19
School of Labor and Urban Studies,Manhattan,2025,May,Thursday,M2,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,May,Thursday,M42,MOBILE BUS LANE,2
School of Labor and Urban Studies,Manhattan,2025,May,Tuesday,M2,MOBILE BUS LANE,41
School of Labor and Urban Studies,Manhattan,2025,May,Tuesday,M2,MOBILE BUS STOP,33
School of Labor and Urban Studies,Manhattan,2025,May,Tuesday,M42,MOBILE BUS LANE,2
School of Labor and Urban Studies,Manhattan,2025,May,Wednesday,M2,MOBILE BUS LANE,57
School of Labor and Urban Studies,Manhattan,2025,May,Wednesday,M2,MOBILE BUS STOP,31
School of Labor and Urban Studies,Manhattan,2025,May,Wednesday,M42,MOBILE BUS LANE,3
School of Labor and Urban Studies,Manhattan,2025,May,Wednesday,M42,MOBILE BUS STOP,6
School of Law,Queens,2025,April,Friday,B62,MOBILE BUS STOP,8
School of Law,Queens,2025,April,Monday,B62,MOBILE BUS STOP,12
School of Law,Queens,2025,April,Monday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,April,Monday,M15+,MOBILE BUS LANE,2
School of Law,Queens,2025,April,Sunday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,April,Thursday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,April,Tuesday,B62,MOBILE BUS STOP,6
School of Law,Queens,2025,April,Tuesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,April,Wednesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,August,Sunday,B62,MOBILE BUS STOP,1
School of Law,Queens,2025,August,Thursday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,August,Wednesday,B62,MOBILE BUS STOP,3
School of Law,Queens,2025,August,Wednesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,February,Friday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,February,Friday,Q54,MOBILE BUS STOP,2
School of Law,Queens,2025,February,Friday,Q54,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,February,Monday,B62,MOBILE BUS STOP,14
School of Law,Queens,2025,February,Monday,B62,MOBILE DOUBLE PARKED,3
School of Law,Queens,2025,February,Saturday,B62,MOBILE BUS STOP,10
School of Law,Queens,2025,February,Saturday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,February,Sunday,B62,MOBILE BUS STOP,12
School of Law,Queens,2025,February,Sunday,B62,MOBILE DOUBLE PARKED,8
School of Law,Queens,2025,February,Thursday,B62,MOBILE BUS STOP,13
School of Law,Queens,2025,February,Thursday,Q54,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,February,Tuesday,B62,MOBILE BUS STOP,18
School of Law,Queens,2025,February,Tuesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,February,Wednesday,B62,MOBILE BUS STOP,6
School of Law,Queens,2025,January,Friday,B62,MOBILE BUS STOP,6
School of Law,Queens,2025,January,Friday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,January,Monday,B62,MOBILE BUS STOP,10
School of Law,Queens,2025,January,Monday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,January,Saturday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,January,Sunday,B62,MOBILE BUS STOP,14
School of Law,Queens,2025,January,Sunday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,January,Sunday,Q54,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,January,Thursday,B62,MOBILE BUS STOP,8
School of Law,Queens,2025,January,Tuesday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,January,Tuesday,Q54,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,January,Wednesday,B62,MOBILE BUS STOP,14
School of Law,Queens,2025,July,Friday,B62,MOBILE BUS STOP,12
School of Law,Queens,2025,July,Friday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,July,Monday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,July,Monday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,July,Saturday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,July,Saturday,B62,MOBILE DOUBLE PARKED,10
School of Law,Queens,2025,July,Sunday,B62,MOBILE DOUBLE PARKED,16
School of Law,Queens,2025,July,Thursday,B62,MOBILE BUS STOP,3
School of Law,Queens,2025,July,Thursday,B62,MOBILE DOUBLE PARKED,5
School of Law,Queens,2025,July,Tuesday,B62,MOBILE BUS STOP,1
School of Law,Queens,2025,July,Tuesday,B62,MOBILE DOUBLE PARKED,3
School of Law,Queens,2025,July,Wednesday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,June,Monday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,June,Saturday,B62,MOBILE DOUBLE PARKED,26
School of Law,Queens,2025,June,Sunday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,June,Sunday,B62,MOBILE DOUBLE PARKED,6
School of Law,Queens,2025,June,Thursday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,June,Thursday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,June,Tuesday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,June,Tuesday,B62,MOBILE DOUBLE PARKED,1
School of Law,Queens,2025,June,Wednesday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,June,Wednesday,B62,MOBILE DOUBLE PARKED,10
School of Law,Queens,2025,March,Friday,M15+,MOBILE BUS STOP,2
School of Law,Queens,2025,March,Monday,B62,MOBILE BUS STOP,8
School of Law,Queens,2025,March,Saturday,B62,MOBILE DOUBLE PARKED,6
School of Law,Queens,2025,March,Sunday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,March,Sunday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,March,Tuesday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,March,Tuesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,March,Wednesday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,March,Wednesday,B62,MOBILE DOUBLE PARKED,2
School of Law,Queens,2025,May,Friday,B62,MOBILE BUS STOP,4
School of Law,Queens,2025,May,Friday,B62,MOBILE DOUBLE PARKED,4
School of Law,Queens,2025,May,Monday,M15+,MOBILE BUS LANE,2
School of Law,Queens,2025,May,Saturday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,May,Sunday,B62,MOBILE BUS STOP,2
School of Law,Queens,2025,May,Thursday,B62,MOBILE BUS STOP,3
School of Law,Queens,2025,May,Thursday,B62,MOBILE DOUBLE PARKED,10
School of Law,Queens,2025,May,Tuesday,B62,MOBILE BUS STOP,8
School of Law,Queens,2025,May,Wednesday,B62,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,Manhattan,2025,April,Friday,M34+,MOBILE BUS LANE,93
The Graduate School and University Center,Manhattan,2025,April,Friday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,Manhattan,2025,April,Monday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,Manhattan,2025,April,Monday,M34+,MOBILE BUS LANE,58
The Graduate School and University Center,Manhattan,2025,April,Monday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,Manhattan,2025,April,Saturday,M23+,MOBILE BUS STOP,3
The Graduate School and University Center,Manhattan,2025,April,Saturday,M34+,MOBILE BUS LANE,6
The Graduate School and University Center,Manhattan,2025,April,Saturday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,Manhattan,2025,April,Sunday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,Manhattan,2025,April,Sunday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,Manhattan,2025,April,Thursday,M34+,MOBILE BUS LANE,70
The Graduate School and University Center,Manhattan,2025,April,Thursday,M34+,MOBILE BUS STOP,33
The Graduate School and University Center,Manhattan,2025,April,Thursday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,April,Tuesday,M15+,MOBILE BUS LANE,4
The Graduate School and University Center,Manhattan,2025,April,Tuesday,M23+,MOBILE BUS STOP,2
The Graduate School and University Center,Manhattan,2025,April,Tuesday,M34+,MOBILE BUS LANE,84
The Graduate School and University Center,Manhattan,2025,April,Tuesday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,Manhattan,2025,April,Tuesday,M34+,MOBILE DOUBLE PARKED,1
The Graduate School and University Center,Manhattan,2025,April,Wednesday,M34+,MOBILE BUS LANE,78
The Graduate School and University Center,Manhattan,2025,April,Wednesday,M34+,MOBILE BUS STOP,26
The Graduate School and University Center,Manhattan,2025,April,Wednesday,M60+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,August,Friday,M2,MOBILE BUS LANE,8
The Graduate School and University Center,Manhattan,2025,August,Friday,M2,MOBILE BUS STOP,21
The Graduate School and University Center,Manhattan,2025,August,Friday,M2,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,Manhattan,2025,August,Friday,M34+,MOBILE BUS LANE,59
The Graduate School and University Center,Manhattan,2025,August,Friday,M34+,MOBILE BUS STOP,6
The Graduate School and University Center,Manhattan,2025,August,Friday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,August,Friday,M4,MOBILE BUS STOP,7
The Graduate School and University Center,Manhattan,2025,August,Friday,M42,MOBILE BUS LANE,7
The Graduate School and University Center,Manhattan,2025,August,Monday,M2,MOBILE BUS LANE,9
The Graduate School and University Center,Manhattan,2025,August,Monday,M2,MOBILE BUS STOP,20
The Graduate School and University Center,Manhattan,2025,August,Monday,M34+,MOBILE BUS LANE,51
The Graduate School and University Center,Manhattan,2025,August,Monday,M34+,MOBILE BUS STOP,7
The Graduate School and University Center,Manhattan,2025,August,Monday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,Manhattan,2025,August,Saturday,M2,MOBILE BUS LANE,10
The Graduate School and University Center,Manhattan,2025,August,Saturday,M2,MOBILE BUS STOP,17
The Graduate School and University Center,Manhattan,2025,August,Saturday,M34+,MOBILE BUS STOP,2
The Graduate School and University Center,Manhattan,2025,August,Saturday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,Manhattan,2025,August,Sunday,M2,MOBILE BUS LANE,7
The Graduate School and University Center,Manhattan,2025,August,Sunday,M2,MOBILE BUS STOP,15
The Graduate School and University Center,Manhattan,2025,August,Sunday,M34+,MOBILE BUS LANE,4
The Graduate School and University Center,Manhattan,2025,August,Sunday,M34+,MOBILE BUS STOP,9
The Graduate School and University Center,Manhattan,2025,August,Sunday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,Manhattan,2025,August,Thursday,M2,MOBILE BUS LANE,2
The Graduate School and University Center,Manhattan,2025,August,Thursday,M2,MOBILE BUS STOP,17
The Graduate School and University Center,Manhattan,2025,August,Thursday,M34+,MOBILE BUS LANE,26
The Graduate School and University Center,Manhattan,2025,August,Thursday,M34+,MOBILE BUS STOP,3
The Graduate School and University Center,Manhattan,2025,August,Thursday,M4,MOBILE BUS STOP,2
The Graduate School and University Center,Manhattan,2025,August,Tuesday,M2,MOBILE BUS LANE,12
The Graduate School and University Center,Manhattan,2025,August,Tuesday,M2,MOBILE BUS STOP,28
The Graduate School and University Center,Manhattan,2025,August,Tuesday,M34+,MOBILE BUS LANE,82
The Graduate School and University Center,Manhattan,2025,August,Tuesday,M34+,MOBILE BUS STOP,23
The Graduate School and University Center,Manhattan,2025,August,Tuesday,M4,MOBILE BUS STOP,1
The Graduate School and University Center,Manhattan,2025,August,Wednesday,M2,MOBILE BUS LANE,3
The Graduate School and University Center,Manhattan,2025,August,Wednesday,M2,MOBILE BUS STOP,23
The Graduate School and University Center,Manhattan,2025,August,Wednesday,M34+,MOBILE BUS LANE,26
The Graduate School and University Center,Manhattan,2025,August,Wednesday,M34+,MOBILE BUS STOP,10
The Graduate School and University Center,Manhattan,2025,August,Wednesday,M4,MOBILE BUS STOP,5
The Graduate School and University Center,Manhattan,2025,February,Friday,M34+,MOBILE BUS LANE,42
The Graduate School and University Center,Manhattan,2025,February,Friday,M34+,MOBILE BUS STOP,13
The Graduate School and University Center,Manhattan,2025,February,Monday,M34+,MOBILE BUS LANE,44
The Graduate School and University Center,Manhattan,2025,February,Monday,M34+,MOBILE BUS STOP,11
The Graduate School and University Center,Manhattan,2025,February,Monday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,February,Saturday,M34+,MOBILE BUS STOP,2
The Graduate School and University Center,Manhattan,2025,February,Sunday,M34+,MOBILE BUS LANE,2
The Graduate School and University Center,Manhattan,2025,February,Sunday,M34+,MOBILE BUS STOP,4
The Graduate School and University Center,Manhattan,2025,February,Thursday,M34+,MOBILE BUS LANE,65
The Graduate School and University Center,Manhattan,2025,February,Thursday,M34+,MOBILE BUS STOP,19
The Graduate School and University Center,Manhattan,2025,February,Tuesday,M15+,MOBILE BUS LANE,3
The Graduate School and University Center,Manhattan,2025,February,Tuesday,M15+,MOBILE BUS STOP,3
The Graduate School and University Center,Manhattan,2025,February,Tuesday,M34+,MOBILE BUS LANE,58
The Graduate School and University Center,Manhattan,2025,February,Tuesday,M34+,MOBILE BUS STOP,21
The Graduate School and University Center,Manhattan,2025,February,Wednesday,M34+,MOBILE BUS LANE,97
The Graduate School and University Center,Manhattan,2025,February,Wednesday,M34+,MOBILE BUS STOP,24
The Graduate School and University Center,Manhattan,2025,January,Friday,M34+,MOBILE BUS LANE,117
The Graduate School and University Center,Manhattan,2025,January,Friday,M34+,MOBILE BUS STOP,47
The Graduate School and University Center,Manhattan,2025,January,Monday,M15+,MOBILE BUS LANE,2
The Graduate School and University Center,Manhattan,2025,January,Monday,M34+,MOBILE BUS LANE,62
The Graduate School and University Center,Manhattan,2025,January,Monday,M34+,MOBILE BUS STOP,12
The Graduate School and University Center,Manhattan,2025,January,Monday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,January,Saturday,M34+,MOBILE BUS STOP,6
The Graduate School and University Center,Manhattan,2025,January,Thursday,M34+,MOBILE BUS LANE,100
The Graduate School and University Center,Manhattan,2025,January,Thursday,M34+,MOBILE BUS STOP,38
The Graduate School and University Center,Manhattan,2025,January,Thursday,M34+,MOBILE DOUBLE PARKED,4
The Graduate School and University Center,Manhattan,2025,January,Tuesday,M34+,MOBILE BUS LANE,74
The Graduate School and University Center,Manhattan,2025,January,Tuesday,M34+,MOBILE BUS STOP,25
The Graduate School and University Center,Manhattan,2025,January,Tuesday,M34+,MOBILE DOUBLE PARKED,3
The Graduate School and University Center,Manhattan,2025,January,Wednesday,M15+,MOBILE BUS LANE,6
The Graduate School and University Center,Manhattan,2025,January,Wednesday,M34+,MOBILE BUS LANE,69
The Graduate School and University Center,Manhattan,2025,January,Wednesday,M34+,MOBILE BUS STOP,22
The Graduate School and University Center,Manhattan,2025,January,Wednesday,M34+,MOBILE DOUBLE PARKED,2
The Graduate School and University Center,Manhattan,2025,July,Friday,M2,MOBILE BUS LANE,18
