campus_name,month,weekday,route_id,Violation Type,violation_count
School of Medicine,October,Sunday,M23+,MOBILE BUS STOP,1
School of Medicine,October,Sunday,M60+,MOBILE DOUBLE PARKED,1
School of Medicine,October,Thursday,M101,MOBILE BUS LANE,9
School of Medicine,October,Thursday,M101,MOBILE BUS STOP,84
School of Medicine,October,Thursday,M101,MOBILE DOUBLE PARKED,249
School of Medicine,October,Thursday,M15+,MOBILE BUS STOP,1
School of Medicine,October,Tuesday,M101,MOBILE BUS LANE,3
School of Medicine,October,Tuesday,M101,MOBILE BUS STOP,109
School of Medicine,October,Tuesday,M101,MOBILE DOUBLE PARKED,284
School of Medicine,October,Wednesday,M101,MOBILE BUS LANE,4
School of Medicine,October,Wednesday,M101,MOBILE BUS STOP,76
School of Medicine,October,Wednesday,M101,MOBILE DOUBLE PARKED,248
School of Medicine,October,Wednesday,M15+,MOBILE BUS STOP,2
School of Medicine,October,Wednesday,M60+,MOBILE BUS LANE,1
School of Medicine,September,Friday,M101,MOBILE BUS LANE,2
School of Medicine,September,Friday,M101,MOBILE BUS STOP,26
School of Medicine,September,Friday,M101,MOBILE DOUBLE PARKED,28
School of Medicine,September,Monday,M101,MOBILE BUS STOP,24
School of Medicine,September,Monday,M101,MOBILE DOUBLE PARKED,86
School of Medicine,September,Saturday,M101,MOBILE BUS STOP,18
School of Medicine,September,Saturday,M101,MOBILE DOUBLE PARKED,30
School of Medicine,September,Saturday,M23+,MOBILE BUS LANE,2
School of Medicine,September,Sunday,M101,MOBILE BUS LANE,3
School of Medicine,September,Sunday,M101,MOBILE BUS STOP,23
School of Medicine,September,Sunday,M101,MOBILE DOUBLE PARKED,15
School of Medicine,September,Thursday,M101,MOBILE BUS STOP,21
School of Medicine,September,Thursday,M101,MOBILE DOUBLE PARKED,64
School of Medicine,September,Tuesday,M101,MOBILE BUS LANE,6
School of Medicine,September,Tuesday,M101,MOBILE BUS STOP,20
School of Medicine,September,Tuesday,M101,MOBILE DOUBLE PARKED,24
School of Medicine,September,Wednesday,M101,MOBILE BUS LANE,2
School of Medicine,September,Wednesday,M101,MOBILE BUS STOP,11
School of Medicine,September,Wednesday,M101,MOBILE DOUBLE PARKED,45
School of Medicine,September,Wednesday,M15+,MOBILE BUS LANE,1
School of Medicine,September,Wednesday,M15+,MOBILE BUS STOP,1
School of Professional Studies,April,Friday,M34+,MOBILE BUS LANE,53
School of Professional Studies,April,Friday,M34+,MOBILE BUS STOP,56
School of Professional Studies,April,Monday,M34+,MOBILE BUS LANE,60
School of Professional Studies,April,Monday,M34+,MOBILE BUS STOP,51
School of Professional Studies,April,Saturday,M34+,MOBILE BUS LANE,8
School of Professional Studies,April,Saturday,M34+,MOBILE BUS STOP,35
School of Professional Studies,April,Sunday,M34+,MOBILE BUS LANE,4
School of Professional Studies,April,Sunday,M34+,MOBILE BUS STOP,54
School of Professional Studies,April,Thursday,M34+,MOBILE BUS LANE,55
School of Professional Studies,April,Thursday,M34+,MOBILE BUS STOP,109
School of Professional Studies,April,Thursday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,April,Tuesday,M23+,MOBILE BUS STOP,2
School of Professional Studies,April,Tuesday,M34+,MOBILE BUS LANE,111
School of Professional Studies,April,Tuesday,M34+,MOBILE BUS STOP,53
School of Professional Studies,April,Tuesday,M34+,MOBILE DOUBLE PARKED,4
School of Professional Studies,April,Wednesday,M34+,MOBILE BUS LANE,58
School of Professional Studies,April,Wednesday,M34+,MOBILE BUS STOP,66
School of Professional Studies,April,Wednesday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,April,Wednesday,M60+,MOBILE DOUBLE PARKED,2
School of Professional Studies,August,Friday,M2,MOBILE BUS STOP,5
School of Professional Studies,August,Friday,M34+,MOBILE BUS LANE,59
School of Professional Studies,August,Friday,M34+,MOBILE BUS STOP,52
School of Professional Studies,August,Friday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,August,Monday,M2,MOBILE BUS STOP,4
School of Professional Studies,August,Monday,M34+,MOBILE BUS LANE,76
School of Professional Studies,August,Monday,M34+,MOBILE BUS STOP,61
School of Professional Studies,August,Monday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,August,Saturday,M2,MOBILE BUS STOP,3
School of Professional Studies,August,Saturday,M34+,MOBILE BUS STOP,27
School of Professional Studies,August,Sunday,M2,MOBILE BUS STOP,3
School of Professional Studies,August,Sunday,M34+,MOBILE BUS LANE,6
School of Professional Studies,August,Sunday,M34+,MOBILE BUS STOP,29
School of Professional Studies,August,Thursday,M2,MOBILE BUS STOP,5
School of Professional Studies,August,Thursday,M34+,MOBILE BUS LANE,70
School of Professional Studies,August,Thursday,M34+,MOBILE BUS STOP,78
School of Professional Studies,August,Tuesday,M2,MOBILE BUS STOP,6
School of Professional Studies,August,Tuesday,M34+,MOBILE BUS LANE,84
School of Professional Studies,August,Tuesday,M34+,MOBILE BUS STOP,52
School of Professional Studies,August,Wednesday,M2,MOBILE BUS STOP,3
School of Professional Studies,August,Wednesday,M34+,MOBILE BUS LANE,53
School of Professional Studies,August,Wednesday,M34+,MOBILE BUS STOP,70
School of Professional Studies,December,Friday,M34+,MOBILE BUS LANE,133
School of Professional Studies,December,Friday,M34+,MOBILE BUS STOP,5
School of Professional Studies,December,Monday,M34+,MOBILE BUS LANE,76
School of Professional Studies,December,Monday,M34+,MOBILE BUS STOP,25
School of Professional Studies,December,Monday,M34+,MOBILE DOUBLE PARKED,1
School of Professional Studies,December,Saturday,M34+,MOBILE BUS LANE,8
School of Professional Studies,December,Saturday,M34+,MOBILE BUS STOP,32
School of Professional Studies,December,Sunday,M34+,MOBILE BUS LANE,4
School of Professional Studies,December,Sunday,M34+,MOBILE BUS STOP,16
School of Professional Studies,December,Thursday,M34+,MOBILE BUS LANE,121
School of Professional Studies,December,Thursday,M34+,MOBILE BUS STOP,17
School of Professional Studies,December,Tuesday,M34+,MOBILE BUS LANE,116
School of Professional Studies,December,Tuesday,M34+,MOBILE BUS STOP,35
School of Professional Studies,December,Wednesday,M34+,MOBILE BUS LANE,60
School of Professional Studies,December,Wednesday,M34+,MOBILE BUS STOP,28
School of Professional Studies,February,Friday,M34+,MOBILE BUS LANE,110
School of Professional Studies,February,Friday,M34+,MOBILE BUS STOP,12
School of Professional Studies,February,Monday,M34+,MOBILE BUS LANE,83
School of Professional Studies,February,Monday,M34+,MOBILE BUS STOP,27
School of Professional Studies,February,Sunday,M34+,MOBILE BUS LANE,2
School of Professional Studies,February,Sunday,M34+,MOBILE BUS STOP,7
School of Professional Studies,February,Thursday,M34+,MOBILE BUS LANE,101
School of Professional Studies,February,Thursday,M34+,MOBILE BUS STOP,17
School of Professional Studies,February,Tuesday,M34+,MOBILE BUS LANE,107
School of Professional Studies,February,Tuesday,M34+,MOBILE BUS STOP,11
School of Professional Studies,February,Wednesday,M34+,MOBILE BUS LANE,112
School of Professional Studies,February,Wednesday,M34+,MOBILE BUS STOP,33
School of Professional Studies,January,Friday,M34+,MOBILE BUS LANE,165
School of Professional Studies,January,Friday,M34+,MOBILE BUS STOP,28
School of Professional Studies,January,Monday,M15+,MOBILE BUS LANE,2
School of Professional Studies,January,Monday,M34+,MOBILE BUS LANE,99
School of Professional Studies,January,Monday,M34+,MOBILE BUS STOP,23
School of Professional Studies,January,Monday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,January,Saturday,M34+,MOBILE BUS LANE,2
School of Professional Studies,January,Saturday,M34+,MOBILE BUS STOP,10
School of Professional Studies,January,Sunday,M34+,MOBILE BUS STOP,2
School of Professional Studies,January,Thursday,M34+,MOBILE BUS LANE,148
School of Professional Studies,January,Thursday,M34+,MOBILE BUS STOP,30
School of Professional Studies,January,Thursday,M34+,MOBILE DOUBLE PARKED,1
School of Professional Studies,January,Tuesday,M34+,MOBILE BUS LANE,139
School of Professional Studies,January,Tuesday,M34+,MOBILE BUS STOP,28
School of Professional Studies,January,Tuesday,M34+,MOBILE DOUBLE PARKED,3
School of Professional Studies,January,Wednesday,M34+,MOBILE BUS LANE,123
School of Professional Studies,January,Wednesday,M34+,MOBILE BUS STOP,32
School of Professional Studies,January,Wednesday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,July,Friday,M15+,MOBILE BUS LANE,4
School of Professional Studies,July,Friday,M2,MOBILE BUS STOP,21
School of Professional Studies,July,Friday,M34+,MOBILE BUS LANE,85
School of Professional Studies,July,Friday,M34+,MOBILE BUS STOP,95
School of Professional Studies,July,Friday,M34+,MOBILE DOUBLE PARKED,5
School of Professional Studies,July,Monday,M2,MOBILE BUS STOP,27
School of Professional Studies,July,Monday,M2,MOBILE DOUBLE PARKED,1
School of Professional Studies,July,Monday,M34+,MOBILE BUS LANE,69
School of Professional Studies,July,Monday,M34+,MOBILE BUS STOP,93
School of Professional Studies,July,Monday,M4,MOBILE DOUBLE PARKED,1
School of Professional Studies,July,Saturday,M2,MOBILE BUS STOP,15
School of Professional Studies,July,Saturday,M34+,MOBILE BUS LANE,2
School of Professional Studies,July,Saturday,M34+,MOBILE BUS STOP,33
School of Professional Studies,July,Sunday,M2,MOBILE BUS STOP,9
School of Professional Studies,July,Sunday,M34+,MOBILE BUS LANE,9
School of Professional Studies,July,Sunday,M34+,MOBILE BUS STOP,30
School of Professional Studies,July,Thursday,M15+,MOBILE BUS LANE,2
School of Professional Studies,July,Thursday,M2,MOBILE BUS STOP,18
School of Professional Studies,July,Thursday,M34+,MOBILE BUS LANE,82
School of Professional Studies,July,Thursday,M34+,MOBILE BUS STOP,104
School of Professional Studies,July,Tuesday,M2,MOBILE BUS STOP,17
School of Professional Studies,July,Tuesday,M34+,MOBILE BUS LANE,127
School of Professional Studies,July,Tuesday,M34+,MOBILE BUS STOP,120
School of Professional Studies,July,Tuesday,M34+,MOBILE DOUBLE PARKED,4
School of Professional Studies,July,Tuesday,M42,MOBILE BUS LANE,2
School of Professional Studies,July,Wednesday,M2,MOBILE BUS STOP,23
School of Professional Studies,July,Wednesday,M34+,MOBILE BUS LANE,89
School of Professional Studies,July,Wednesday,M34+,MOBILE BUS STOP,121
School of Professional Studies,June,Friday,M15+,MOBILE BUS LANE,4
School of Professional Studies,June,Friday,M2,MOBILE BUS LANE,1
School of Professional Studies,June,Friday,M2,MOBILE BUS STOP,9
School of Professional Studies,June,Friday,M2,MOBILE DOUBLE PARKED,1
School of Professional Studies,June,Friday,M34+,MOBILE BUS LANE,82
School of Professional Studies,June,Friday,M34+,MOBILE BUS STOP,85
School of Professional Studies,June,Friday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,June,Monday,M2,MOBILE BUS STOP,10
School of Professional Studies,June,Monday,M2,MOBILE DOUBLE PARKED,1
School of Professional Studies,June,Monday,M34+,MOBILE BUS LANE,70
School of Professional Studies,June,Monday,M34+,MOBILE BUS STOP,80
School of Professional Studies,June,Saturday,M2,MOBILE BUS STOP,6
School of Professional Studies,June,Saturday,M34+,MOBILE BUS LANE,6
School of Professional Studies,June,Saturday,M34+,MOBILE BUS STOP,37
School of Professional Studies,June,Saturday,M4,MOBILE DOUBLE PARKED,1
School of Professional Studies,June,Sunday,M2,MOBILE BUS STOP,8
School of Professional Studies,June,Sunday,M34+,MOBILE BUS STOP,56
School of Professional Studies,June,Thursday,M15+,MOBILE BUS LANE,2
School of Professional Studies,June,Thursday,M2,MOBILE BUS STOP,20
School of Professional Studies,June,Thursday,M2,MOBILE DOUBLE PARKED,2
School of Professional Studies,June,Thursday,M34+,MOBILE BUS LANE,91
School of Professional Studies,June,Thursday,M34+,MOBILE BUS STOP,140
School of Professional Studies,June,Thursday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,June,Tuesday,M2,MOBILE BUS STOP,10
School of Professional Studies,June,Tuesday,M34+,MOBILE BUS LANE,92
School of Professional Studies,June,Tuesday,M34+,MOBILE BUS STOP,94
School of Professional Studies,June,Wednesday,M2,MOBILE BUS STOP,23
School of Professional Studies,June,Wednesday,M34+,MOBILE BUS LANE,88
School of Professional Studies,June,Wednesday,M34+,MOBILE BUS STOP,90
School of Professional Studies,June,Wednesday,M34+,MOBILE DOUBLE PARKED,6
School of Professional Studies,March,Friday,M34+,MOBILE BUS LANE,91
School of Professional Studies,March,Friday,M34+,MOBILE BUS STOP,25
School of Professional Studies,March,Friday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,March,Monday,M2,MOBILE BUS LANE,2
School of Professional Studies,March,Monday,M34+,MOBILE BUS LANE,115
School of Professional Studies,March,Monday,M34+,MOBILE BUS STOP,45
School of Professional Studies,March,Saturday,M34+,MOBILE BUS LANE,4
School of Professional Studies,March,Saturday,M34+,MOBILE BUS STOP,15
School of Professional Studies,March,Sunday,M34+,MOBILE BUS STOP,8
School of Professional Studies,March,Thursday,M34+,MOBILE BUS LANE,115
School of Professional Studies,March,Thursday,M34+,MOBILE BUS STOP,17
School of Professional Studies,March,Tuesday,M15+,MOBILE BUS LANE,2
School of Professional Studies,March,Tuesday,M34+,MOBILE BUS LANE,93
School of Professional Studies,March,Tuesday,M34+,MOBILE BUS STOP,11
School of Professional Studies,March,Tuesday,M34+,MOBILE DOUBLE PARKED,3
School of Professional Studies,March,Wednesday,M34+,MOBILE BUS LANE,112
School of Professional Studies,March,Wednesday,M34+,MOBILE BUS STOP,14
School of Professional Studies,May,Friday,M15+,MOBILE BUS LANE,4
School of Professional Studies,May,Friday,M2,MOBILE BUS STOP,5
School of Professional Studies,May,Friday,M2,MOBILE DOUBLE PARKED,1
School of Professional Studies,May,Friday,M34+,MOBILE BUS LANE,114
School of Professional Studies,May,Friday,M34+,MOBILE BUS STOP,125
School of Professional Studies,May,Friday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,May,Monday,M2,MOBILE BUS STOP,1
School of Professional Studies,May,Monday,M34+,MOBILE BUS LANE,44
School of Professional Studies,May,Monday,M34+,MOBILE BUS STOP,44
School of Professional Studies,May,Saturday,M2,MOBILE BUS STOP,6
School of Professional Studies,May,Saturday,M2,MOBILE DOUBLE PARKED,1
School of Professional Studies,May,Saturday,M34+,MOBILE BUS LANE,6
School of Professional Studies,May,Saturday,M34+,MOBILE BUS STOP,55
School of Professional Studies,May,Sunday,M2,MOBILE BUS STOP,2
School of Professional Studies,May,Sunday,M34+,MOBILE BUS LANE,10
School of Professional Studies,May,Sunday,M34+,MOBILE BUS STOP,35
School of Professional Studies,May,Thursday,M2,MOBILE BUS STOP,8
School of Professional Studies,May,Thursday,M34+,MOBILE BUS LANE,57
School of Professional Studies,May,Thursday,M34+,MOBILE BUS STOP,103
School of Professional Studies,May,Thursday,M34+,MOBILE DOUBLE PARKED,4
School of Professional Studies,May,Tuesday,M15+,MOBILE BUS LANE,2
School of Professional Studies,May,Tuesday,M2,MOBILE BUS STOP,3
School of Professional Studies,May,Tuesday,M34+,MOBILE BUS LANE,56
School of Professional Studies,May,Tuesday,M34+,MOBILE BUS STOP,78
School of Professional Studies,May,Tuesday,M34+,MOBILE DOUBLE PARKED,8
School of Professional Studies,May,Wednesday,M2,MOBILE BUS STOP,6
School of Professional Studies,May,Wednesday,M34+,MOBILE BUS LANE,50
School of Professional Studies,May,Wednesday,M34+,MOBILE BUS STOP,59
School of Professional Studies,November,Friday,M34+,MOBILE BUS LANE,58
School of Professional Studies,November,Friday,M34+,MOBILE BUS STOP,22
School of Professional Studies,November,Monday,M101,MOBILE BUS STOP,3
School of Professional Studies,November,Monday,M34+,MOBILE BUS LANE,21
School of Professional Studies,November,Monday,M34+,MOBILE BUS STOP,19
School of Professional Studies,November,Saturday,M34+,MOBILE BUS STOP,16
School of Professional Studies,November,Sunday,M34+,MOBILE BUS LANE,2
School of Professional Studies,November,Sunday,M34+,MOBILE BUS STOP,23
School of Professional Studies,November,Thursday,M34+,MOBILE BUS LANE,34
School of Professional Studies,November,Thursday,M34+,MOBILE BUS STOP,19
School of Professional Studies,November,Tuesday,M34+,MOBILE BUS LANE,65
School of Professional Studies,November,Tuesday,M34+,MOBILE BUS STOP,24
School of Professional Studies,November,Wednesday,M15+,MOBILE BUS LANE,4
School of Professional Studies,November,Wednesday,M34+,MOBILE BUS LANE,51
School of Professional Studies,November,Wednesday,M34+,MOBILE BUS STOP,20
School of Professional Studies,November,Wednesday,M34+,MOBILE DOUBLE PARKED,4
School of Professional Studies,October,Friday,M34+,MOBILE BUS LANE,24
School of Professional Studies,October,Friday,M34+,MOBILE BUS STOP,28
School of Professional Studies,October,Friday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,October,Monday,M34+,MOBILE BUS LANE,38
School of Professional Studies,October,Monday,M34+,MOBILE BUS STOP,26
School of Professional Studies,October,Monday,M34+,MOBILE DOUBLE PARKED,2
School of Professional Studies,October,Saturday,M34+,MOBILE BUS LANE,4
School of Professional Studies,October,Saturday,M34+,MOBILE BUS STOP,9
School of Professional Studies,October,Sunday,M34+,MOBILE BUS LANE,14
School of Professional Studies,October,Sunday,M34+,MOBILE BUS STOP,27
School of Professional Studies,October,Thursday,M34+,MOBILE BUS LANE,65
School of Professional Studies,October,Thursday,M34+,MOBILE BUS STOP,37
School of Professional Studies,October,Tuesday,M34+,MOBILE BUS LANE,56
School of Professional Studies,October,Tuesday,M34+,MOBILE BUS STOP,34
School of Professional Studies,October,Tuesday,M34+,MOBILE DOUBLE PARKED,6
School of Professional Studies,October,Wednesday,M34+,MOBILE BUS LANE,23
School of Professional Studies,October,Wednesday,M34+,MOBILE BUS STOP,28
School of Professional Studies,September,Friday,M34+,MOBILE BUS LANE,36
School of Professional Studies,September,Friday,M34+,MOBILE BUS STOP,26
School of Professional Studies,September,Monday,M34+,MOBILE BUS LANE,22
School of Professional Studies,September,Monday,M34+,MOBILE BUS STOP,5
School of Professional Studies,September,Saturday,M34+,MOBILE BUS LANE,4
School of Professional Studies,September,Saturday,M34+,MOBILE BUS STOP,9
School of Professional Studies,September,Sunday,M34+,MOBILE BUS STOP,16
School of Professional Studies,September,Thursday,M34+,MOBILE BUS LANE,34
School of Professional Studies,September,Thursday,M34+,MOBILE BUS STOP,46
School of Professional Studies,September,Tuesday,M34+,MOBILE BUS LANE,35
School of Professional Studies,September,Tuesday,M34+,MOBILE BUS STOP,19
School of Professional Studies,September,Wednesday,M34+,MOBILE BUS LANE,67
School of Professional Studies,September,Wednesday,M34+,MOBILE BUS STOP,39
School of Public Health,April,Friday,M101,MOBILE BUS LANE,615
School of Public Health,April,Friday,M101,MOBILE BUS STOP,138
School of Public Health,April,Friday,M101,MOBILE DOUBLE PARKED,7
School of Public Health,April,Friday,M15+,MOBILE BUS LANE,1
School of Public Health,April,Friday,M15+,MOBILE DOUBLE PARKED,1
School of Public Health,April,Monday,M101,MOBILE BUS LANE,356
School of Public Health,April,Monday,M101,MOBILE BUS STOP,135
School of Public Health,April,Monday,M101,MOBILE DOUBLE PARKED,4
School of Public Health,April,Monday,M15+,MOBILE BUS STOP,2
School of Public Health,April,Saturday,M101,MOBILE BUS LANE,452
